,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensemblid,ensembl,entrezgene,hgnc_symbol,hgnc_biotype,chromosome_name,chromosome_start,chromosome_end,DMEM_F12 / 3373-EN-10 (raw),DMEM_F12 / 3373-EN-11 (raw),TF-NB / 3506-EN-1 (raw),TF-NB / 3506-EN-2 (raw),TF-NB / 3506-EN-3 (raw),DMEM_F12 / 3373-EN-10 (normalized),DMEM_F12 / 3373-EN-11 (normalized),TF-NB / 3506-EN-1 (normalized),TF-NB / 3506-EN-2 (normalized),TF-NB / 3506-EN-3 (normalized)
97,ENSG00000157514.16,1008.324421,-1.994295617,0.21688701,-9.195090169,3.75E-20,7.18E-18,ENSG00000157514,ENSG00000157514.16,1831,TSC22D3,protein_coding,X,107713221,107777342,388.1377791,331.9931412,1676.205547,1328.93946,1316.346177,253,128,2330,1947,2709
98,ENSG00000186417.13,199.7695381,2.5562474,0.278113585,9.19137913,3.88E-20,7.35E-18,ENSG00000186417,ENSG00000186417.13,342035,GLDN,protein_coding,15,51341655,51408005,434.1620216,360.5238018,75.53715983,73.7162104,54.90849686,283,139,105,108,113
99,ENSG00000132613.14,1613.333834,1.597751702,0.174119035,9.1762035,4.47E-20,8.38E-18,ENSG00000132613,ENSG00000132613.14,92154,MTSS2,protein_coding,16,70661204,70686053,2469.967685,2925.689557,855.3684099,894.8328873,920.8106332,1610,1128,1189,1311,1895
100,ENSG00000185760.15,482.9458039,2.260170969,0.246531573,9.167876299,4.82E-20,8.96E-18,ENSG00000185760,ENSG00000185760.15,56479,KCNQ5,protein_coding,6,72621792,73198853,813.0949522,1027.103781,152.5131227,218.4184012,203.5987627,530,396,212,320,419
101,ENSG00000183454.16,154.9955798,4.683677095,0.5136169,9.119008919,7.58E-20,1.39E-17,ENSG00000183454,ENSG00000183454.16,2903,GRIN2A,protein_coding,16,9753404,10182928,239.3260614,492.802319,7.194015222,25.93718514,9.718318028,156,190,10,38,20
102,ENSG00000018625.14,1499.130053,3.332816673,0.365589223,9.116288076,7.77E-20,1.42E-17,ENSG00000018625,ENSG00000018625.14,477,ATP1A2,protein_coding,1,160115759,160143591,2488.377382,4035.791623,246.7547221,505.0925527,219.6339874,1622,1556,343,740,452
103,ENSG00000003400.14,249.1301903,-2.645976331,0.29038659,-9.111909511,8.09E-20,1.46E-17,ENSG00000003400,ENSG00000003400.14,843,CASP10,protein_coding,2,201182898,201229406,52.16080825,70.02980323,356.823155,395.8833521,370.7538328,34,27,496,580,763
104,ENSG00000002726.20,272.0570121,2.702238954,0.297144563,9.094021188,9.54E-20,1.70E-17,ENSG00000002726,ENSG00000002726.20,26,AOC1,protein_coding,7,150824627,150861504,411.1499003,695.1106394,94.96100093,79.85922793,79.20429193,268,268,132,117,163
105,ENSG00000140470.13,829.7069689,1.923849229,0.211856383,9.080912293,1.08E-19,1.90E-17,ENSG00000140470,ENSG00000140470.13,170691,ADAMTS17,protein_coding,15,99971437,100342005,1463.570914,1509.531314,343.1545261,466.8693325,365.4087579,954,582,477,684,752
106,ENSG00000240184.6,1089.374213,1.520619453,0.167524477,9.076998661,1.12E-19,1.96E-17,ENSG00000240184,ENSG00000240184.6,5098,PCDHGC3,protein_coding,5,141475947,141512977,1761.194349,1815.587491,649.6195745,625.2226734,595.2469792,1148,700,903,916,1225
107,ENSG00000141314.12,333.7072803,3.280285074,0.362353705,9.052715706,1.39E-19,2.42E-17,ENSG00000141314,ENSG00000141314.12,162494,RHBDL3,protein_coding,17,32265832,32324659,667.3515173,778.1089247,43.88349285,112.6219881,66.57047849,435,300,61,165,137
108,ENSG00000173890.16,455.6350849,-2.50767993,0.277558338,-9.034785074,1.64E-19,2.80E-17,ENSG00000173890,ENSG00000173890.16,26996,GPR160,protein_coding,3,170037995,170085392,119.6630307,119.3100351,575.5212177,847.0538621,616.6272789,78,46,800,1241,1269
109,ENSG00000186462.8,809.2905775,-1.890473227,0.209240738,-9.034919501,1.64E-19,2.80E-17,ENSG00000186462,ENSG00000186462.8,4674,NAP1L2,protein_coding,X,73212299,73214851,335.9769708,277.5255165,1171.185678,1230.651179,1031.113543,219,107,1628,1803,2122
110,ENSG00000273706.4,387.8608961,-2.713562169,0.300517916,-9.029618609,1.72E-19,2.88E-17,ENSG00000273706,ENSG00000273706.4,3975,LHX1,protein_coding,17,36936785,36944612,90.51434373,88.18567814,716.5239161,449.8053949,594.2751474,59,34,996,659,1223
111,ENSG00000183145.8,1301.625108,-2.571960061,0.284807582,-9.030518233,1.71E-19,2.88E-17,ENSG00000183145,ENSG00000183145.8,53820,RIPPLY3,protein_coding,21,37006150,37019662,236.2577786,425.3662122,1912.888647,2311.139708,1622.473195,154,164,2659,3386,3339
112,ENSG00000141682.11,290.032277,-2.844583077,0.315925386,-9.003971193,2.18E-19,3.61E-17,ENSG00000141682,ENSG00000141682.11,5366,PMAIP1,protein_coding,18,59899996,59904305,79.7753538,38.90544624,410.0588676,445.7100499,475.7116675,52,15,570,653,979
113,ENSG00000053328.8,1554.396804,1.683918505,0.188547254,8.931015809,4.22E-19,6.94E-17,ENSG00000053328,ENSG00000053328.8,728464,METTL24,protein_coding,6,110245928,110358272,2551.27718,2746.724504,889.8996829,873.6736047,710.4090478,1663,1059,1237,1280,1462
114,ENSG00000197124.11,1526.999794,-1.603306948,0.179880267,-8.913189733,4.96E-19,8.08E-17,ENSG00000197124,ENSG00000197124.11,91120,ZNF682,protein_coding,19,19997058,20039505,742.5244469,627.6745326,1979.073588,2141.865447,2143.860957,484,242,2751,3138,4412
115,ENSG00000114573.9,6910.045016,-1.873463246,0.210848462,-8.885354093,6.37E-19,1.03E-16,ENSG00000114573,ENSG00000114573.9,523,ATP6V1A,protein_coding,3,113747033,113812056,3138.853344,2173.517596,9757.242845,8994.060226,10486.55107,2046,838,13563,13177,21581
116,ENSG00000138650.8,363.9160242,1.990249592,0.224287209,8.873665155,7.08E-19,1.13E-16,ENSG00000138650,ENSG00000138650.8,57575,PCDH10,protein_coding,4,133149294,133208606,575.3030322,746.9845677,163.3041455,165.8614734,168.1269019,375,288,227,243,346
117,ENSG00000198088.10,1092.030739,-1.895460448,0.213615032,-8.873254059,7.10E-19,1.13E-16,ENSG00000198088,ENSG00000198088.10,54830,NUP62CL,protein_coding,X,107123427,107206433,421.8888903,407.2103373,1384.128529,1818.33319,1428.59275,275,157,1924,2664,2940
118,ENSG00000185875.12,927.9582321,-1.984046094,0.223726536,-8.868175079,7.44E-19,1.17E-16,ENSG00000185875,ENSG00000185875.12,79896,THNSL1,protein_coding,10,25016612,25026664,355.9208092,311.2435699,1156.797648,1558.278781,1257.550353,232,120,1608,2283,2588
119,ENSG00000197857.13,2031.305816,-1.529453879,0.172555264,-8.863559688,7.75E-19,1.20E-16,ENSG00000197857,ENSG00000197857.13,51710,ZNF44,protein_coding,19,12224686,12294887,1020.204044,881.8567814,2613.58573,2851.72525,2789.157274,665,340,3633,4178,5740
120,ENSG00000075702.16,1113.095906,2.093432827,0.236173454,8.863963303,7.72E-19,1.20E-16,ENSG00000075702,ENSG00000075702.16,284403,WDR62,protein_coding,19,36054881,36105108,1609.314349,2510.69813,452.5035575,508.5053403,484.4581537,1049,968,629,745,997
121,ENSG00000102755.11,310.4252226,-2.224999219,0.251502485,-8.846827981,9.00E-19,1.38E-16,ENSG00000102755,ENSG00000102755.11,2321,FLT1,protein_coding,13,28300346,28495145,99.71919225,93.37307097,424.4468981,459.3612,475.2257516,65,36,590,673,978
122,ENSG00000178531.5,2778.193487,1.637770913,0.185853757,8.812148529,1.23E-18,1.87E-16,ENSG00000178531,ENSG00000178531.5,404217,CTXN1,protein_coding,19,7924491,7926135,4143.715973,5231.485671,1554.626689,1389.687078,1571.452025,2701,2017,2161,2036,3234
123,ENSG00000164619.8,1888.013517,-1.836254952,0.209736587,-8.755053079,2.04E-18,3.08E-16,ENSG00000164619,ENSG00000164619.8,168667,BMPER,protein_coding,7,33904308,34156427,829.9705078,651.0178004,3045.946045,2401.919855,2511.213378,541,251,4234,3519,5168
124,ENSG00000104894.11,468.5045283,2.029781216,0.232025185,8.748107307,2.17E-18,3.25E-16,ENSG00000104894,ENSG00000104894.11,951,CD37,protein_coding,19,49335171,49343335,721.046467,993.3857273,202.1518277,228.6567637,197.281856,470,383,281,335,406
125,ENSG00000074181.8,24144.37839,1.37886998,0.157653149,8.746225406,2.21E-18,3.28E-16,ENSG00000074181,ENSG00000074181.8,4854,NOTCH3,protein_coding,19,15159038,15200995,35513.83971,41050.43317,15127.57521,14218.35536,14811.68851,23149,15827,21028,20831,30482
126,ENSG00000136205.16,15835.30782,1.566733375,0.179218097,8.742048918,2.29E-18,3.37E-16,ENSG00000136205,ENSG00000136205.16,64759,TNS3,protein_coding,7,47275154,47582558,26318.19605,26243.02034,10124.13762,7806.41017,8684.774906,17155,10118,14073,11437,17873
127,ENSG00000072832.14,2508.824499,-1.870047092,0.214027575,-8.737411974,2.39E-18,3.49E-16,ENSG00000072832,ENSG00000072832.14,1400,CRMP1,protein_coding,4,5748084,5893086,1122.991519,806.6395853,3481.183966,3196.41679,3936.890633,732,311,4839,4683,8102
128,ENSG00000138678.10,206.1139188,-3.51853996,0.402770567,-8.735841809,2.42E-18,3.51E-16,ENSG00000138678,ENSG00000138678.10,84803,GPAT3,protein_coding,4,83535914,83605875,39.8876769,12.96848208,277.6889876,324.8973718,375.1270759,26,5,386,476,772
129,ENSG00000143341.11,1934.800299,1.925227121,0.220464297,8.732602708,2.49E-18,3.58E-16,ENSG00000143341,ENSG00000143341.11,83872,HMCN1,protein_coding,1,185734391,186190949,3955.016579,2977.563485,999.2487143,982.2002478,759.9724698,2578,1148,1389,1439,1564
130,ENSG00000124762.13,5054.559259,-2.29492142,0.262940808,-8.7279013,2.59E-18,3.71E-16,ENSG00000124762,ENSG00000124762.13,1026,CDKN1A,protein_coding,6,36676460,36687337,1653.80445,1366.878011,7804.787114,5212.009098,9235.317622,1078,527,10849,7636,19006
131,ENSG00000157765.11,923.2904209,-1.574371714,0.180502071,-8.722180869,2.73E-18,3.87E-16,ENSG00000157765,ENSG00000157765.11,10568,SLC34A2,protein_coding,4,25648011,25678748,435.696163,407.2103373,1284.131717,1273.652302,1215.761585,284,157,1785,1866,2502
132,ENSG00000181019.12,1033.224487,-1.655776763,0.190335542,-8.699251578,3.34E-18,4.70E-16,ENSG00000181019,ENSG00000181019.12,1728,NQO1,protein_coding,16,69706996,69726668,412.6840418,492.802319,1448.874666,1475.006765,1336.754645,269,190,2014,2161,2751
133,ENSG00000169213.6,4942.210985,-1.311079003,0.1509388,-8.686162885,3.75E-18,5.24E-16,ENSG00000169213,ENSG00000169213.6,5865,RAB3B,protein_coding,1,51907956,51990700,2611.108695,2622.227076,6401.954146,6752.541384,6323.223625,1702,1011,8899,9893,13013
134,ENSG00000144821.9,677.9670423,2.280571997,0.262930745,8.673660428,4.18E-18,5.80E-16,ENSG00000144821,ENSG00000144821.9,22989,MYH15,protein_coding,3,108380368,108529322,1566.358389,1021.916388,320.8530789,245.0381438,235.6692122,1021,394,446,359,485
135,ENSG00000103888.16,843.8126611,1.653428063,0.190783995,8.666492525,4.46E-18,6.13E-16,ENSG00000103888,ENSG00000103888.16,57214,CEMIP,protein_coding,15,80779343,80951776,1382.261419,1475.813261,451.0647544,407.4868297,502.437042,901,569,627,597,1034
136,ENSG00000165105.9,462.4957631,-1.841367314,0.213633213,-8.619293271,6.74E-18,9.20E-16,ENSG00000165105,ENSG00000165105.9,158158,RASEF,protein_coding,9,82979590,83063177,185.6311117,176.3713563,623.7211197,673.6842561,653.0709715,121,68,867,987,1344
137,ENSG00000154358.20,3392.543421,1.695956026,0.196816625,8.616934798,6.88E-18,9.32E-16,ENSG00000154358,ENSG00000154358.20,84033,OBSCN,protein_coding,1,228208044,228378876,5308.12931,6287.120112,2081.948005,1647.011256,1638.50842,3460,2424,2894,2413,3372
138,ENSG00000160299.16,5544.159371,1.483007047,0.172708259,8.586775523,8.94E-18,1.20E-15,ENSG00000160299,ENSG00000160299.16,5116,PCNT,protein_coding,21,46324141,46445769,8239.873562,9801.578755,3294.13957,3404.596828,2980.608139,5371,3779,4579,4988,6134
139,ENSG00000063176.15,4995.315591,1.947916451,0.226939217,8.583428081,9.21E-18,1.23E-15,ENSG00000063176,ENSG00000063176.15,56848,SPHK2,protein_coding,19,48619291,48630717,7061.652952,10924.6493,2541.645578,2236.74094,2211.889183,4603,4212,3533,3277,4552
140,ENSG00000049089.13,201.9893323,2.470015607,0.288789365,8.553000572,1.20E-17,1.59E-15,ENSG00000049089,ENSG00000049089.13,1298,COL9A2,protein_coding,1,40300489,40317813,323.7038394,472.0527477,78.41476592,61.43017533,74.34513291,211,182,109,90,153
141,ENSG00000197928.10,1197.812293,-1.779560713,0.209002832,-8.514529181,1.67E-17,2.20E-15,ENSG00000197928,ENSG00000197928.10,342926,ZNF677,protein_coding,19,53235381,53254898,532.3470725,438.3346943,1474.053719,1882.493595,1661.832383,347,169,2049,2758,3420
142,ENSG00000112796.9,866.0683925,-1.681871255,0.199005969,-8.451360847,2.88E-17,3.77E-15,ENSG00000112796,ENSG00000112796.9,59084,ENPP5,protein_coding,6,46159185,46170980,388.1377791,355.336409,1080.541086,1303.684832,1202.641856,253,137,1502,1910,2475
143,ENSG00000185559.13,554.4424457,3.537231172,0.418820387,8.445699599,3.02E-17,3.93E-15,ENSG00000185559,ENSG00000185559.13,8788,DLK1,protein_coding,14,100725705,100738224,710.3074771,1745.557688,59.71032634,138.5591732,118.077564,463,673,83,203,243
144,ENSG00000117152.13,617.2323351,3.387515065,0.403100146,8.403656254,4.33E-17,5.58E-15,ENSG00000117152,ENSG00000117152.13,5999,RGS4,protein_coding,1,163068775,163076802,1664.54344,1034.88487,59.71032634,175.4172784,151.6057612,1085,399,83,257,312
145,ENSG00000126010.5,505.5576232,2.396890884,0.285368192,8.399292402,4.49E-17,5.75E-15,ENSG00000126010,ENSG00000126010.5,2925,GRPR,protein_coding,X,16123565,16153518,1086.172125,881.8567814,133.0892816,185.655641,241.0142871,708,340,185,272,496
146,ENSG00000187091.13,1089.347042,-1.870939963,0.223154614,-8.384052356,5.11E-17,6.51E-15,ENSG00000187091,ENSG00000187091.13,5333,PLCD1,protein_coding,3,38007496,38029642,354.3866678,490.2086226,1478.370128,1402.65567,1721.114123,231,189,2055,2055,3542
147,ENSG00000082781.11,12387.91213,1.405699356,0.167827853,8.375840659,5.48E-17,6.93E-15,ENSG00000082781,ENSG00000082781.11,3693,ITGB5,protein_coding,3,124761948,124901418,19354.72814,20194.52029,8203.335557,6699.984456,7486.992209,12616,7786,11403,9816,15408
148,ENSG00000101210.10,856.6566269,-1.633842798,0.195136919,-8.372802046,5.63E-17,7.06E-15,ENSG00000101210,ENSG00000101210.10,1917,EEF1A2,protein_coding,20,63488013,63499239,383.5353548,373.4922839,1226.579595,1058.646688,1241.029212,250,144,1705,1551,2554
149,ENSG00000119242.8,3400.466714,1.492499282,0.179273867,8.325247349,8.42E-17,1.05E-14,ENSG00000119242,ENSG00000119242.8,80212,CCDC92,protein_coding,12,123918660,123972831,4875.50143,6217.090309,1989.86461,1951.431903,1968.445317,3178,2397,2766,2859,4051
150,ENSG00000174740.7,676.1188589,-1.833428902,0.221692801,-8.270132784,1.34E-16,1.66E-14,ENSG00000174740,ENSG00000174740.7,140886,PABPC5,protein_coding,X,91434595,91438584,300.6917182,228.2452846,857.5266144,999.9467429,994.1839343,196,88,1192,1465,2046
151,ENSG00000123191.14,4673.163988,1.343282211,0.162804836,8.250874157,1.57E-16,1.93E-14,ENSG00000123191,ENSG00000123191.14,540,ATP7B,protein_coding,13,51930436,52012125,6803.917194,7882.243408,2871.850877,3016.221609,2791.586854,4435,3039,3992,4419,5745
152,ENSG00000105251.10,393.2725976,-3.706056519,0.449416524,-8.246373505,1.63E-16,2.00E-14,ENSG00000105251,ENSG00000105251.10,56961,SHD,protein_coding,19,4279266,4290722,19.94383845,80.40458889,453.222959,769.9248642,642.8667376,13,31,630,1128,1323
153,ENSG00000136378.14,2643.065785,1.712919541,0.207770747,8.244276778,1.66E-16,2.02E-14,ENSG00000136378,ENSG00000136378.14,11173,ADAMTS7,protein_coding,15,78759206,78811464,4387.644459,4679.028334,1665.414524,1171.268676,1311.972934,2860,1804,2315,1716,2700
154,ENSG00000099904.15,2654.634328,1.581512654,0.191948098,8.239272353,1.73E-16,2.09E-14,ENSG00000099904,ENSG00000099904.15,29801,ZDHHC8,protein_coding,22,20129456,20148007,3838.421831,5005.834082,1499.232772,1369.89291,1559.790043,2502,1930,2084,2007,3210
155,ENSG00000196517.11,1000.984732,2.451566431,0.297906922,8.229303345,1.88E-16,2.26E-14,ENSG00000196517,ENSG00000196517.11,6536,SLC6A9,protein_coding,1,43991500,44031467,1647.667884,2279.859149,379.8440037,457.996085,239.5565394,1074,879,528,671,493
156,ENSG00000171492.14,5690.201618,-1.358348928,0.165484593,-8.20831051,2.24E-16,2.67E-14,ENSG00000171492,ENSG00000171492.14,55144,LRRC8D,protein_coding,1,89821014,89936611,3177.206879,2689.663183,7232.862904,7762.72649,7588.548632,2071,1037,10054,11373,15617
157,ENSG00000163359.15,275.2403644,3.602972946,0.438985915,8.207490995,2.26E-16,2.67E-14,ENSG00000163359,ENSG00000163359.15,1293,COL6A3,protein_coding,2,237324003,237414207,822.2998007,402.0229444,78.41476592,27.30230015,46.16201063,536,155,109,40,95
158,ENSG00000152503.9,373.9520306,-1.874605536,0.229219813,-8.178200264,2.88E-16,3.39E-14,ENSG00000152503,ENSG00000152503.9,55521,TRIM36,protein_coding,5,115124762,115180546,142.675152,145.2469993,532.3571264,495.5367477,553.9441276,93,56,740,726,1140
159,ENSG00000214548.14,766.4219573,2.333405914,0.287108205,8.127270038,4.39E-16,5.13E-14,ENSG00000214548,ENSG00000214548.14,55384,MEG3,lncRNA,14,100779410,100861031,1403.739399,1551.030457,210.0652445,266.8799839,400.3947028,915,598,292,391,824
160,ENSG00000183580.9,3348.477117,1.337921977,0.164789999,8.118951306,4.70E-16,5.46E-14,ENSG00000183580,ENSG00000183580.9,23194,FBXL7,protein_coding,5,15500180,15939795,5647.174564,4857.993387,2133.025513,2113.880589,1990.311532,3681,1873,2965,3097,4096
161,ENSG00000130821.15,2973.034047,-1.585506634,0.195345354,-8.116428698,4.80E-16,5.54E-14,ENSG00000130821,ENSG00000130821.15,6535,SLC6A8,protein_coding,X,153687926,153696588,1451.297783,1247.567976,4679.706902,3700.826785,3785.770788,946,481,6505,5422,7791
162,ENSG00000177694.15,897.6733195,-1.812212468,0.223515227,-8.107780813,5.16E-16,5.91E-14,ENSG00000177694,ENSG00000177694.15,254827,NAALADL2,protein_coding,3,174438573,175810548,322.169698,396.8355516,1174.063284,1464.085845,1131.212218,210,153,1632,2145,2328
163,ENSG00000152932.7,188.6843993,-2.822756457,0.348341077,-8.10342692,5.34E-16,6.07E-14,ENSG00000152932,ENSG00000152932.7,115827,RAB3C,protein_coding,5,58582221,58859394,39.8876769,41.49914265,283.4441997,338.5485218,240.0424553,26,16,394,496,494
164,ENSG00000188070.9,3940.22365,1.396022638,0.17228184,8.103132864,5.36E-16,6.07E-14,ENSG00000188070,ENSG00000188070.9,65998,C11orf95,protein_coding,11,63759892,63768775,5618.025877,6932.950519,2421.505524,2388.951263,2339.685065,3662,2673,3366,3500,4815
165,ENSG00000276476.2,1185.162606,-1.593667782,0.197148344,-8.083597083,6.29E-16,7.08E-14,ENSG00000276476,ENSG00000276476.2,100506622,,lncRNA,13,22040972,22276526,581.4395979,487.6149262,1657.501107,1453.847483,1745.409918,379,188,2304,2130,3592
166,ENSG00000187653.11,2482.979151,-1.925498766,0.238628699,-8.069015911,7.09E-16,7.93E-14,ENSG00000187653,ENSG00000187653.11,NA,TMSB4XP8,processed_pseudogene,4,90838903,90839037,1066.228286,783.2963176,3847.359341,2778.691598,3939.320213,695,302,5348,4071,8107
167,ENSG00000129538.13,148.7425253,4.099586383,0.508350667,8.064485114,7.35E-16,8.18E-14,ENSG00000129538,ENSG00000129538.13,6035,RNASE1,protein_coding,14,20801228,20802855,154.9482833,529.1140688,15.82683349,27.30230015,16.52114065,101,204,22,40,34
168,ENSG00000118507.15,633.6371385,-1.720610422,0.213753741,-8.049498535,8.31E-16,9.19E-14,ENSG00000118507,ENSG00000118507.15,9465,AKAP7,protein_coding,6,131135467,131283535,300.6917182,228.2452846,912.2011301,847.0538621,879.9936974,196,88,1268,1241,1811
169,ENSG00000165617.14,8516.672187,1.55991006,0.193840862,8.047374766,8.46E-16,9.30E-14,ENSG00000165617,ENSG00000165617.14,51339,DACT1,protein_coding,14,58633967,58648321,12052.21499,16174.29085,5085.44936,4441.401677,4830.00406,7856,6236,7069,6507,9940
170,ENSG00000143318.12,393.3541848,-1.824543332,0.227870296,-8.006937991,1.18E-15,1.29E-13,ENSG00000143318,ENSG00000143318.12,844,CASQ1,protein_coding,1,160190575,160201886,142.675152,171.1839634,538.8317401,574.7134181,539.3666506,93,66,749,842,1110
171,ENSG00000086289.11,1445.169731,-1.523840917,0.191060729,-7.975688812,1.52E-15,1.65E-13,ENSG00000086289,ENSG00000086289.11,54749,EPDR1,protein_coding,7,37683843,37951936,719.5123256,638.0493183,2168.276188,1765.093705,1934.917119,469,246,3014,2586,3982
172,ENSG00000272320.1,99.44358479,3.855235694,0.485305939,7.943928524,1.96E-15,2.12E-13,ENSG00000272320,ENSG00000272320.1,NA,,lncRNA,6,3311662,3313650,299.1575767,150.4343921,22.30144719,17.06393759,8.260570324,195,58,31,25,17
173,ENSG00000137266.14,4984.620606,2.080158708,0.262426072,7.926646498,2.25E-15,2.42E-13,ENSG00000137266,ENSG00000137266.14,63027,SLC22A23,protein_coding,6,3268962,3457050,11335.77095,7060.041644,2388.413054,1702.980972,2435.896414,7389,2722,3320,2495,5013
174,ENSG00000113391.18,1327.58703,-1.530470825,0.193305771,-7.917357113,2.43E-15,2.59E-13,ENSG00000113391,ENSG00000113391.18,83989,FAM172A,protein_coding,5,93617725,94111699,690.3636386,549.8636401,1894.184208,1828.571552,1674.952112,450,212,2633,2679,3447
175,ENSG00000173638.18,2366.559797,1.456048314,0.183986777,7.913874767,2.49E-15,2.65E-13,ENSG00000173638,ENSG00000173638.18,6573,SLC19A1,protein_coding,21,45493572,45573365,3390.452536,4261.443211,1464.701499,1408.11613,1308.085607,2210,1643,2036,2063,2692
176,ENSG00000247400.3,384.770186,-1.814646142,0.229911095,-7.892816739,2.95E-15,3.12E-13,ENSG00000247400,ENSG00000247400.3,100289274,DNAJC3-DT,lncRNA,13,95648733,95676955,138.0727277,171.1839634,530.1989218,532.3948529,552.000464,90,66,737,780,1136
